product_name,brand,price,rating,rating_count,sku,ingredients,category
Hypoallergenic Cica Gel Cream,DERMATORY,18.0,4.4,5,DER-HCGC-18,"Water, Glycerin, Cyclopentasiloxane, Methylpropanediol, 1,2-Hexanediol, Biosaccharide Gum-1, Isodecyl Neopentanoate, Hydrogenated Polyisobutene, Dimethicone, Ammonium Acryloyldimethyltaurate/VP Copolymer, Dimethicone/Vinyl Dimethicone Crosspolymer, Guaiazulene, Honey Extract, Centella Asiatica Extract, Rosa Damascena Flower Water, Olea Europaea (Olive) Fruit Oil, Algae Extract, Eclipta Prostrata Leaf Extract, Ficus Carica (Fig) Fruit Extract, Coccinia Indica Fruit Extract, Eclipta Prostrata Extract, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Ulmus Davidiana Root Extract, Amaranthus Caudatus Seed Extract, Solanum Melongena (Eggplant) Fruit Extract, Aloe Barbadensis Flower Extract, Chamomilla Recutita (Matricaria) Extract, Chrysanthemum Parthenium (Feverfew) Extract, Ocimum Sanctum Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Corallina Officinalis Extract, Hydrogenated Lecithin, Sodium Hyaluronate, Polyquaternium-51, C12-15 Alkyl Benzoate, Butylene Glycol, Polyglyceryl-10 Myristate, Tocopheryl Acetate, Fructooligosaccharides, Beta-Glucan, Ethylhexyl Stearate, Hydrolyzed Hyaluronic Acid, Ceramide NP",Moisturizers
Hypoallergenic Cica Cream,DERMATORY,18.0,4.5,8,DER-HCC-18,"Water, Glycerin, Caprylic/Capric Triglyceride, Cetyl Ethylhexanoate, Phytosqualane, 1,2-Hexanediol, Methylpropanediol, Polyglyceryl-10 Distearate, Cetearyl Alcohol, Betaine, Ammonium Acryloyldimethyltaurate/VP Copolymer, Jojoba Esters, Guaiazulene, Honey Extract, Centella Asiatica Extract, Rosa Damascena Flower Water, Olea Europaea (Olive) Fruit Oil, Algae Extract, Eclipta Prostrata Leaf Extract, Ficus Carica (Fig) Fruit Extract, Coccinia Indica Fruit Extract, Eclipta Prostrata Extract, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Solanum Melongena (Eggplant) Fruit Extract, Aloe Barbadensis Flower Extract, Ulmus Davidiana Root Extract, Amaranthus Caudatus Seed Extract, Ocimum Sanctum Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Corallina Officinalis Extract, Chamomilla Recutita (Matricaria) Extract, Chrysanthemum Parthenium (Feverfew) Extract, Hydrogenated Lecithin, Sodium Hyaluronate, C12-15 Alkyl Benzoate, Stearic Acid, Butylene Glycol, Polyglyceryl-10 Myristate, Sodium Stearoyl Glutamate, Tocopheryl Acetate, Fructooligosaccharides, Disodium EDTA, Beta-Glucan, Ethylhexyl Stearate, Hydrolyzed Hyaluronic Acid, Ceramide NP",Moisturizers
Green Golden Ruler,Chasin’ Rabbits,28.0,4.7,32,CR-GGR-28,"CAMELLIA SINENSIS LEAF WATER, GLYCERIN, CAPRYLIC/CAPRIC TRIGLYCERIDE, BUTYLENE GLYCOL, HYDROGENATED POLYISOBUTENE, DICAPRYLYL CARBONATE, SUCROSE STEARATE, WATER, 1,2-HEXANEDIOL, BEHENYL ALCOHOL, GLYCERYL STEARATE, ARGININE, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, LACTOBACILLUS/PUNICA GRANATUM FRUIT FERMENT EXTRACT, CARBOMER, BETAINE, CANNABIS SATIVA SEED OIL, PANTHENOL, PYRUS COMMUNIS (PEAR) FRUIT EXTRACT, LACTOBACILLUS FERMENT LYSATE, ADENOSINE, CUCUMIS MELO (MELON) FRUIT EXTRACT, ETHYLHEXYLGLYCERIN, PROPANEDIOL, PSEUDOALTEROMONAS FERMENT EXTRACT, VETIVERIA ZIZANOIDES ROOT OIL, HEDERA HELIX (IVY) LEAF/STEM EXTRACT, DISODIUM EDTA, HYDROLYZED SODIUM HYALURONATE, CAMELLIA SINENSIS LEAF EXTRACT, CAPRYLYL GLYCOL, SODIUM HYALURONATE CROSSPOLYMER, HYDROLYZED HYALURONIC ACID, SODIUM HYALURONATE, BETA-GLUCAN, HYALURONIC ACID",Moisturizers
Resurfacing Sleep Mask,COCOKIND,21.99,4.0,7,COC-RSM-21,"""Water, Glycerin, Cucumis Sativus (Cucumber) Fruit Water, Glyceryl Stearates, Leuconostoc/Radish Root Ferment Filtrate, Squalane, Hydroxyethylcellulose, Adansonia Digitata Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil*, Bakuchiol**, Beta Glucan, Tephrosia Purpurea Seed Extract***, Disodium Phosphate, Sodium Phosphate, Polysorbate 60, Caprylhydroxamic Acid, Caramel, Sodium Dehydroacetate.
*Certified Organic
**Plant-Derived Retinol Alternative
***Wild Indigo Extract",Moisturizers
Enriched By Nature Cream,SIORIS,36.0,4.7,29,SIO-EBNC-36,"Camellia Sinensis Leaf Water, Water, *Glycerin, Caprylic/Capric Triglyceride, *Butyrospermum Parkii (Shea) Butter, Pentylene Glycol, Glyceryl Stearate, Cetearyl Olivate, *Rosa Multiflora Flower Extract, *Beeswax, Cetearyl Alcohol, Sorbitan Olivate, Arachidyl Alcohol, *Adansonia Digitata Seed Oil, Phytosphingosine, Ceramide NP, (-)-alpha-bisabolol, Camellia Sinensis Seed Oil, *Simmondsia Chinensis (Jojoba) Seed Oil, Aniba Rosodora (Rosewood) Wood Oil, Rosa Damascena Flower Oil, Rosa Damascena Flower Wax, Cetyl Alcohol, Behenyl Alcohol, Hydrogenated Lecithin, Arachidyl Glucoside, Glucose, Citric Acid, **Linalool
*ORGANIC CERTIFIED INGREDIENTS
**FROM NATURAL ESSENTIAL OLIS",Moisturizers
Deep In A Barrier Cream,SIORIS,34.0,4.1,36,SIO-DIABC-34,"*Citrus Junos Fruit Water, Water, Propanediol, *Calophyllum Inophyllum Seed Oil, *Macadamia Ternifolia Seed Oil, *Aloe Barbadensis Leaf Juice, Isoamyl Laurate, Glycerin, Cetearyl Alcohol, *Butyrospermum Parkii (Shea) Butter, Pentylene Glycol, Glyceryl Stearate SE, Tocopherol, Sodium Hyaluronate, Olea Europaea (Olive) Fruit Oil, Helianthus Annuus (Sunflower) Seed Oil, Centella Asiatica Extract, Chamomilla Recutita (Matricaria) Flower Extract, Polygonum Cuspidatum Root Extract, Scutellaria Baicalensis Root Extract, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Hydrogenated Olive Oil, Olea Europaea (Olive) Oil Unsaponifiables, Hydrogenated Vegetable Oil, Sodium Levulinate, Cetearyl Olivate, Sorbitan Olivate, Cetearyl Glucoside, Stearic Acid,  Palmitic Acid,  Cetyl Alcohol,  Stearyl Alcohol,  Glyceryl Caprylate,  Sodium Anisate,  Xanthan Gum, Citric Acid  *ORGANIC FARMING",Moisturizers
Time Is Running Out Mist,SIORIS,24.0,4.6,32,SIO-TIROM-24,"*Citrus Junos Fruit Water, Aqua, *Macadamia Integrifolia Seed Oil, Propanediol, Pentylene Glycol, *Aloe Barbadensis Leaf Juice, *Simmondsia Chinensis (Jojoba) Seed Oil, Glycerin, *Centella Asiatica Extract, Tocopherol, *Dunaliella Salina Extract, Helianthus Annuus (Sunflower) Seed Oil, Pelargonium Graveolens Flower Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Amyris Balsamifera Bark Oil, **Citronellol, **Geraniol, **Limonene, **Linalool ",Moisturizers
True Water Deep Moisture Cream EX,THANK YOU FARMER,40.0,5.0,2,TYF-TWDMCE-40,"WATER, COCO-CAPRYLATE/CAPRATE, METHYLPROPANEDIOL, DIOSCOREA JAPONICA ROOT EXTRACT, 1,2-HEXANEDIOL, GLYCERIN, AMMONIUM ACRYLOYLDIMETHYLTAURATE/VP COPOLYMER, BETAINE, LAMINARIA JAPONICA EXTRACT, ECLIPTA PROSTRATA LEAF EXTRACT, CENTELLA ASIATICA EXTRACT, FICUS CARICA (FIG) FRUIT EXTRACT, PRUNUS PERSICA (PEACH) LEAF EXTRACT, SALVIA OFFICINALIS (SAGE) LEAF WATER, HYDROGENATED LECITHIN, SODIUM HYALURONATE, ISOSTEARYL ALCOHOL, BUTYLENE GLYCOL COCOATE, CETEARYL OLIVATE, SORBITAN OLIVATE, PANTHENOL, HYDROGENATED OLIVE OIL UNSAPONIFIABLES, HYDROLYZED JOJOBA ESTERS, XANTHAN GUM, FRUCTOOLIGOSACCHARIDES, ETHYLCELLULOSE, BIOSACCHARIDE GUM-1, BETA-GLUCAN, HYDROLYZED HYALURONIC ACID, CERAMIDE NP, HYDROXYACETOPHENONE, ETHYLHEXYLGLYCERIN
",Moisturizers
Vinegar Kombucha Cream,JUICE TO CLEANSE,35.0,5.0,1,JTC-VKC-35,"Saccharomyces/Xylinum/Black Tea Ferment, Water, Caprylic/Capric Triglyceride, Glycerin, Diglycerin, 1,2-Hexanediol, Cetearyl Olivate, Cetearyl Alcohol, Sorbitan Olivate, Vinyl Dimethicone, Hydrogenated Coconut Oil, Butylene Glycol, Glyceryl Stearate, Propanediol, Sodium Polyacryloyldimethyl Taurate, Carbomer, Palmitic Acid, Stearic Acid, Hydrogenated Polydecene, Tromethamine, Citrus Aurantium Dulcis (Orange) Peel Oil, Ethylhexylglycerin, Trideceth-10, Coptis Japonica Root Extract, Disodium EDTA, Rosmarinus Officinalis (Rosemary) Leaf Oil, Lavandula Angustifolia (Lavender) Oil, Portulaca Oleracea Extract, Raphanus Sativus (Radish) Seed Extract, Theobroma Cacao (Cocoa) Seed Extract, Sodium Hyaluronate, Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Myristic Acid, Pelargonium Graveolens Flower Oil, Dextrin, Pyrus Malus (Apple) Fruit Extract, Vinegar, Ananas Sativus (Pineapple) Fruit Juice, Citrus Limon (Lemon) Fruit Extract, Citrus Aurantifolia (Lime) Juice, Carica Papaya (Papaya) Fruit Juice, Mangifera Indica (Mango) Juice, Lactobionic Acid, Tocopherol, Beta-Glucan, Limonene, Linalool, Citronellol",Moisturizers
Rapid Firm Sculpting Cream,DR ALTHEA,36.0,4.6,16,DA-RFSC-36,"Water, Caprylic/Capric Triglyceride, Glycerin, Butylene Glycol, Cetearyl Alcohol, Polyglyceryl-3 Methylglucose Distearate, Cyclopentasiloxane, Polysorbate 60, Glyceryl Stearate, Palmitic Acid, 1,2-Hexanediol, Cyclohexasiloxane, Dimethicone, Benzyl Glycol, Stearic Acid, Sorbitan Sesquioleate, Ethylhexylglycerin, Carbomer, Arginine, Sodium Polyacrylate, Isopentyldiol, Tocopheryl Acetate, Allantoin, Propanediol, Dipotassium Glycyrrhizate, Polyglyceryl-4 Oleate, Disodium EDTA, Hydrolyzed Corn starch, Sucrose Palmitate, Dipropylene Glycol, Leontopodium Alpinum Extract, Lauric Acid, Hydroxydecyl Ubiquinone, Sucrose, Myristic Acid, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Anastatica Hierochuntica Extract, Butyrospermum Parkii (Shea Butter), Hydrolyzed Collagen, Silk Extract, Salmon Egg Extract, Beta-Glucan, Adansonia Digitata Fruit Extract, Hydrolyzed Glycosaminoglycans, Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Copper Tripeptide-1, Hydrolyzed Hyaluronic Acid, Acetyl Hexapeptide-8, Hydroxypropyltrimonium Hyaluronate, Hyaluronic Acid, Sodium Acetylated Hyaluronate",Moisturizers
Mugwort Cream,I'M FROM,32.0,4.8,32,IF-MC-32,"Artemisia Princeps Extract, Propanediol, Cyclopentasiloxane, Glycerin, Cetyl Ethylhexanoate, Cyclohexasiloxane, Stearic Acid, Butyrospermum Parkii (Shea) Butter, Butylene Glycol, Hydrogenated Lecithin, Arachidyl Alcohol, Arachidyl Glucoside, Pinus Palustris Leaf Extract, Ulmus Davidiana Root Extract, Ulmus Davidiana Root Extract, Oenothera Biennis (Evening Primrose) Flower Extract, Water, 1,2-Hexanediol, Caprylhydroxamic Acid, C14-28 Alkyl Acid, Stearyl Alcohol, Behenyl Alcohol, Polyglyceryl-2 Stearate, Glyceryl Stearate, Panthenol, Dipotassium Glycyrrhizate, Allatoin, Boswellia Serrata Resin Extract, Ammonium Acryloyldimethyltaurate/ VP Copolymer, Hydroxyethyl Acrylate/ Sodium Acryloydimethyl Taurate Copolymer, Dimethiconol, Saccharamyces/ Viscum Album (Misletoe) Ferment Extract, Lactobacillus/ Soybean Ferment Extract, Saccharomyces/ Viscum Album (Misletoe) Ferment Extract, Lactobacillus/ Soybean Ferment Extract, Saccharomyces/ Imperata Cylindrica Root Ferment Extract, Disodium EDTA, Polyglutamic Acid, Pueraria Lobata Root Extract, Artemisia Vulgaris Oil",Moisturizers
Honey Glow Cream,I'M FROM,32.0,4.2,16,IF-HGC-32,"Water, Octyldodecanol, C12-15 Alkyl Benzoate, Octyldodecyl Olivate, Cyclopentasiloxane, Propylene Glycol Dibenzoate, Glyceryl Stearate, PEG-100 Stearate, Niacinamide, Behenyl Olivate, Cetearyl Alcohol, Butylene Glycol, 1,2-Hexanediol, Euphorbia Cerifera (Candelilla) Wax, Glycerin, Stearyl Behenate, Polyhydroxystearic Acid, Behenic Acid, Cetyl Stearate, Stearyl Stearate, Honey Extract, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Xanthan Gum, Arginine, Boswellia Serrata Resin Extract, Cinnamomum Cassia Bark Extract, Curcuma Longa (Turmeric) Root Extract, Disodium EDTA, Adenosine, Ethylhexylglycerin, Pollen Extract, Levan, Decyl Glucoside, Olea Europaea (Olive) Leaf Extract, Royal Jelly Extract, Propolis Extract, Phenethyl Alcohol, Ziziphus Jujuba Seed Extract, Centella Asiatica Extract, Bee Venom, Citric acid, Ascorbic Acid, Maqecassoside, Fragrance, Limonene, Citral, ButylphenyI Methylpropional, Geraniol",Moisturizers
Rice Cream,I'M FROM,30.0,4.9,25,IF-RC-30,"Oryza Sativa (Rice) Bran Water, Water, Glycerin, Butylene Glycol, Cetyl Ethylhexanoate, Pentaerythrityl Tetraethylhexanoate, Hydrogenated Polyisobutene, Synthetic Beeswax, Butyrospermum Parkii (Shea) Butter, Polyglyceryl-3 Methylglucose Distearate, Vinyl Dimethicone, Pentylene Glycol, 1,2-Hexanediol, Behenyl Alcohol, Glyceryl Stearate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Bisabolol, Cetearyl Olivate, Panthenol, Sorbitan Olivate, Caprylyl Glycol, Ethylhexylglycerin, Xanthan Gum, Adenosine, Trisodium Ethylenediamine Disuccinate, Sodium Hyaluronate, Ceramide NP, Hydrolyzed Hyaluronic Acid, Oryza Sativa (Rice) Bran Oil, Tocopherol, Phytosphingosine, Caprylic/Capric Triglyceride, Hydrogenated Lecithin",Moisturizers
Birch Juice Moisturizing Cream,ROUND LAB,36.0,4.5,8,RL-BJMC-36,"Water, Glycerin, Isononyl Isononanoate, Isododecane, 1,2-Hexanediol, Pentylene Glycol, Polydecene, Betula Platyphylla Japonica Juice(10,000ppm), Jojoba Esters, Panthenol, Glyceryl Glucoside, Acacia Senegal Gum, Hydrolyzed Hibiscus Esculentus Extract, Sodium Hyaluronate, Hyaluronic Acid, Lupinus Albus Seed Extract, Moringa Oleifera Seed Extract, Melia Azadirachta Leaf Extract, Coccinia Indica Fruit Extract, Aloe Barbadensis Flower Extract, Solanum Melongena (Eggplant) Fruit Extract, Ocimum Sanctum Leaf Extract, Corallina Officinalis Extract, Curcuma Longa (Turmeric) Root Extract, Ascorbic Acid, Pentaerythrityl Tetraethylhexanoate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Polyglyceryl-3 Methylglucose Distearate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tromethamine, Glyceryl Acrylate/Acrylic Acid Copolymer, Ethylhexylglycerin, Agar, Dipotassium Glycyrrhizate, Glyceryl Caprylate, Butylene Glycol, Disodium EDTA",Moisturizers
Carrot + Niacinamide Moisturizing Cream,SATURDAY SKIN,45.0,5.0,8,SS-CNMC-45,"WATER/AQUA/EAU, SQUALANE, GLYCERIN, NIACINAMIDE, BUTYLENE GLYCOL, PHYTOSTERYL/ISOSTEARYL/CETYL/STEARYL/BEHENYL DIMER DILINOLEATE, ADENOSINE, BEHENYL ALCOHOL, PENTAERYTHRITYL TETRAETHYLHEXANOATE, PENTYLENE GLYCOL, POLYMETHYLSILSESQUIOXANE, 1,2-HEXANEDIOL, DIMETHICONE, DIPENTAERYTHRITYL HEXAHYDROXYSTEARATE/HEXASTEARATE/HEXAROSINATE, HYDROGENATED RAPESEED OIL,PEG-60 GLYCERYL ISOSTEARATE, PEG-32, PEG-6, TRANEXAMIC ACID, SODIUM ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER, HYDROGENATED VEGETABLE OIL, GLYCERYL STEARATE, HYDROXYACETOPHENONE, STEARYL ALCOHOL, ISOHEXADECANE, HYDROGENATED OLIVE OIL, COPERNICIA CERIFERA (CARNAUBA) WAX, POLYSORBATE 80, SODIUM POLYACRYLATE, OLEA EUROPAEA (OLIVE) FRUIT OIL, DIPOTASSIUM GLYCYRRHIZATE, DAUCUS CAROTA SATIVA (CARROT) ROOT EXTRACT, SORBITAN OLEATE, OLEA EUROPAEA (OLIVE) OIL UNSAPONIFIABLES, ECLIPTA PROSTRATA EXTRACT, ECLIPTA PROSTRATA LEAF EXTRACT, DAUCUS CAROTA SATIVA (CARROT) ROOT WATER, CERAMIDE NP, HYDROGENATED LECITHIN, MORINGA OLEIFERA SEED OIL, PANTHENOL, GLYCINE MAX (SOYBEAN) OIL, CHOLESTEROL, PEG-800, CENTELLA ASIATICA EXTRACT, POLYSORBATE 20, GINKGO BILOBA LEAF EXTRACT, BETA-CAROTENE, TOCOPHEROL, ETHYLHEXYLGLYCERIN, SH-OLIGOPEPTIDE-1, SH-POLYPEPTIDE-1, SH-OLIGOPEPTIDE-2, SH-POLYPEPTIDE-22, SH-POLYPEPTIDE-45, SH-POLYPEPTIDE-8, SH-POLYPEPTIDE-9.",Moisturizers
Surmedic+ Perfection 100tm All In One Facial Eyecream,SUR.MEDIC+,34.0,4.5,4,SUR-SP1AIOFE-34,"Water, Glycerin, Dipropylene Glycol, Cyclopentasiloxane, Dimethicone, 1,2-Hexanediol, Butyrospermum Parkii (Shea Butter), Niacinamide, Cyclohexasiloxane, Polysorbate 20, Phytosteryl/Behenyl/Octyldodecyl Lauroyl Glutamate, Hydrogenated C6-14 Olefin Polymers, Cetearyl Olivate, Polyacrylate-13, Sorbitan Olivate, Cetyl Alcohol, Glyceryl Stearate, Polyisobutene, Dimethicone/Vinyl Dimethicone Crosspolymer, PEG-75 Stearate, Butylene Glycol, Sodium Polyacrylate, Carbomer, Tromethamine, Dimethiconol, Ceteth-20, Steareth-20, Sorbitan Isostearate, Ethylhexylglycerin, Xanthan Gum, Coptis Japonica Extract, Adenosine, Sodium Hyaluronate, Lavandula Angustifolia (Lavender) Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Aniba Rosaeodora (Rosewood) Wood Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Centella Asiatica Extract, Eucalyptus Globulus Leaf Oil, Gold, Dextrin, Theobroma Cacao (Cocoa) Extract, Collagen, Hyaluronic Acid, Ceramide 3, Cocos Nucifera (Coconut) Oil, Panthenol, Hydrolyzed Collagen, Mannitol, Betula Platyphylla Japonica Juice, Asiaticoside, Madecassic Acid, Asiatic Acid, Leontopodium Alpinum Callus Culture Extract, Hydrolyzed Hyaluronic Acid, Bifida Ferment Lysate, PVP, Azadirachta Indica Leaf Extract, Caprylic/Capric Triglyceride, Artemisia Annua Extract, Symphytum Officinale Leaf Extract, Lecithin, Royal Jelly Extract, Aloe Barbadensis Leaf Extract, Pearl Extract, Propolis Extract, Glycosyl Trehalose, Hydrogenated Starch Hydrolysate, Palmitoyl Tripeptide-5, Helichrysum Arenarium Extract, Nelumbo Nucifera Flower Extract, Oryza Sativa (Rice) Extract, Calendula Officinalis Flower Extract, Saccharomyces Ferment, Acetyl Tetrapeptide-11, Phellinus Linteus Extract, Honey Extract, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Arginine/Lysine Polypeptide, Gellan Gum, Propanediol, Usnea Barbata (Lichen) Extract, Zanthoxylum Piperitum Fruit Extract, Pulsatilla Koreana Extract, Chrysanthellum Indicum Extract, Oenothera Biennis (Evening Primrose) Flower Extract, Camellia Japonica seed Extract, Fragaria Chiloensis (Strawberry) Fruit Extract, Melissa Officinalis Leaf Extract, Aesculus Hippocastanum (Horse Chestnut) Extract, Portulaca Oleracea Extract, Ficus Carica (Fig) Fruit Extract, Adansonia Digitata Leaf Extract, Lilium Tigrinum Extract, Prunus Persica (Peach) Fruit Extract, Achillea Millefolium Flower Extract, Persea Gratissima (Avocado) Fruit Extract, Gypsophila Paniculata Root Extract, Mentha Rotundifolia Leaf Extract, Sambucus Nigra Fruit Extract, Nelumbo Nucifera Seed Extract, Rhus Semialata Gall Extract, Cananga Odorata Flower Extract, Jasminum Officinale (Jasmine) Flower Extract, Dioscorea Japonica Root Extract, Simmondsia Chinensis (Jojoba) Seed Extract, Beta-Glucan, Sodium Ascorbyl Phosphate, Fullerenes, Copper Tripeptide-1, Madecassoside, Oligopeptide-1, Tripeptide-1, Palmitoyl Tripeptide-1, Tripeptide-2, Hexapeptide-11, Acetyl Hexapeptide-8, Palmitoyl Tetrapeptide-7, Palmitoyl Pentapeptide-4, Hexapeptide-9, Nonapeptide-1, Disodium EDTA",Moisturizers
Back To Relax Soothing Gel Mask,THANK YOU FARMER,38.0,4.3,42,TYF-BTRSGM-38,"Water, Cocamidopropyl Betaine, Disodium Cocoamphodiacetate, Potassium Cocoyl Glycinate, Acrylates Copolymer, PEG-7 Glyceryl Cocoate, Glycerin, Pentylene Glycol, Centella Asiatica Extract, Ficus Carica (Fig) Fruit Extract, Portulaca Oleracea Extract, Pueraria Thunbergiana Root Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Paeonia Lactiflora Root Extract, Cnidium Officinale Root Extract, Soluble Collagen, Aloe Barbadensis Leaf Juice, Hydrogenated Lecithin, Argania Spinosa Kernel Oil, Sodium Hyaluronate, Ethylhexylglycerin, Dimethicone, Squalane, Hydrogenated Polyisobutene, Alcohol, Isononyl Isononanoate, Polyglyceryl-10 Stearate, Betaine, 1,2-Hexanediol, Cetearyl Alcohol, Butyrospermum Parkii (Shea) Butter, Stearic Acid, Polyglyceryl-2 Dipolyhydroxystearate, Xanthan Gum, Inulin Lauryl, Carbamate, Ceramide 3, Fragrance, Phenoxyethanol, CI 14700, CI 17200",Moisturizers
Aloe Hyaluron Cream,BENTON,19.0,4.2,32,BEN-AHC-19,"Aloe Barbadensis Leaf Water, Aqua (Water), Butylene Glycol, Cetearyl Alcohol, Cetyl Ethylhexanoate, Glycerin, Polyglyceryl-3 Methylglucose Distearate, Pentylene Glycol, Caprylic/Capric Triglyceride, Cetearyl Olivate, Sorbitan Olivate, Aloe Barbadensis Leaf Extract, Althaea Rosea Root Extract, Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Hydrolyzed Sodium Hyaluronate, Hydrolyzed Hyaluronic Acid, Hyaluronic Acid, Betaine, Aloe Barbadensis Leaf Juice Powder, Arginine, Carbomer, Panthenol, 1,2-Hexanediol, Zanthoxylum Piperitum Fruit Extract, Usnea Barbata (Lichen) Extract, Pulsatilla Koreana Extract, Xanthan Gum",Moisturizers
Escargot Original Repair Cream,ELENSILIA,34.0,3.8,44,ELE-EORC-34,"Water, Glycerin, Dipropylene Glycol, Arbutin, Dimethicone, Glycosaminoglycans, Hydroxypropyl Starch Phosphate, Cyclopentasiloxane, Sodium Benzoate, Glyceryl Caprylate, Cyclohexasiloxane, Triethanolamine, Carbomer, Glyceryl Stearate, Chlorphenesin, PEG-150 Distearate, Glyceryl Polyacrylate, Polysorbate 80, VP/Eicosene Copolymer, Magnolia Liliflora Flower Extract, Dimethicone/Vinyl Dimethicone Crosspolymer, Potassium sorbate, Cetyl Alcohol, Adenosine, Butylene Glycol, Stearyl Alcohol, Cyclotetrasiloxane, Disodium EDTA, Lavandula Angustifolia (Lavender) Oil, Allantoin, Myristyl Alcohol, Glycine, Serine, Glutamic Acid, Aspartic acid, Alpinia Katsumadai Fruit Extract, Leucine, Phenoxyethanol, Alanine, Lysine, Arginine, Tyrosine, Phenylalanine, Valine, Threonine, Proline, Isoleucine, Histidine, Cysteine, Methionine",Moisturizers
Egg Mellow Cream,TOO COOL FOR SCHOOL,36.0,4.5,27,TCFS-EMC-36,"Water, Isohexadecane, Glycerin, Egg Yolk Extract/Extrait De Jaune D'oeuf, Triethylhexanoin, Sorbitan Stearate, Stearic Acid, Butylene Glycol, Cetyl Alcohol, Niacinamide, Sorbitan Oleate, Dioscorea Japonica Root Extract, Piper Methysticum Leaf/Root/Stem Extract, Dimethicone, 1,2-Hexanediol, Arctium Lappa Root Extract, Phellinus Linteus Extract, Soluble Collagen, Hydrogenated Lecithin, Phenoxyethanol, Sucrose Cocoate, Fragrance/Parfum, Portulaca Oleracea Extract, Pueraria Thunbergiana Root Extract, Cnidium Officinale Root Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Paeonia Lactiflora Root Extract, Carbomer, Ethylhexylglycerin, Plukenetia Volubilis Seed Oil, Polyquaternium-51, Albumen Extract, Glyceryl Polymethacrylate, Glycosyl Trehalose, Hydrogenated Polyisobutene, Squalane, Aloe Barbadensis Leaf Juice, Alcohol, Hydrogenated Starch Hydrolysate, Sodium Polyacrylate, Raffinose, Adenosine, Biosaccharide Gum-1, Disodium Edta, Argania Spinosa Kernel Oil, Isononyl Isononanoate, Polyglyceryl-10 Stearate, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol, Lecithin, Polyglyceryl-2 Dipolyhydroxystearate, Polysorbate 60, Tromethamine, Hydrolyzed Collagen, Sodium Hyaluronate, Xanthan Gum, Inulin Lauryl Carb Amate, Folic Acid, Ceramide Np, Cholesterol, Disodium Stearoyl Glutamate, Pullulan, Panthenol, Palmitoyl Pentapeptide-4, Yellow 5 Lake (CI 19140), Yellow 6 Lake (CI 15985).",Moisturizers
Super Aqua Cell Renew Snail Sleeping Mask,MISSHA,25.0,4.3,123,MIS-SACRSSM-25,"Chamaecyparis Obtusa Water, Snail Secretion Filtrate, Glycerin, Butylene Glycol, Caprylic/Capric Triglyceride, Behenyl Alcohol, Adansonia Digitata Seed Extract, Cetearyl Alcohol, Sucrose Polystearate, Sodium Polyacrylate, Caprylyl Glycol, Ethylhexylglycerin, Sorbitol, Hydrogenated Polyisobutene, Fragrance, Hydroxypropyl Cyclodextrin, Tocopheryl Acetate, Disodium EDTA, Centella Asiatica Meristem Cell Culture, Xanthan Gum",Moisturizers
